timestamp,temperature,vibration,pressure,rotational_speed
2026-01-01 00:15:03,72.382,0.4731,30.146,1509.3
2026-01-01 00:15:04,69.067,0.4796,31.685,1483.3
2026-01-01 00:15:05,73.09,0.5021,30.992,1515.2
2026-01-01 00:15:06,69.662,0.5571,30.628,1479.5
2026-01-01 00:15:07,68.084,0.501,29.23,1500.8
2026-01-01 00:15:08,70.105,0.44,29.59,1501.1
2026-01-01 00:15:09,68.386,0.5272,29.924,1546.6
2026-01-01 00:15:10,68.872,0.4758,29.38,1512.6
2026-01-01 00:15:11,70.596,0.5944,30.4,1488.1
2026-01-01 00:15:12,70.833,0.4999,30.286,1513.7
2026-01-01 00:15:13,69.067,0.3882,29.129,1542.8
2026-01-01 00:15:14,71.481,0.5179,30.957,1467.4
2026-01-01 00:15:15,71.736,0.5972,30.082,1483.2
2026-01-01 00:15:16,72.154,0.5788,28.617,1495.3
2026-01-01 00:15:17,70.794,0.5915,29.959,1491.7
2026-01-01 00:15:18,72.045,0.449,30.225,1493.3
2026-01-01 00:15:19,67.179,0.5456,30.778,1473.9
2026-01-01 00:15:20,69.523,0.4639,29.73,1528.1
2026-01-01 00:15:21,68.699,0.5112,30.662,1471.5
2026-01-01 00:15:22,70.179,0.4364,30.15,1496.0
2026-01-01 00:15:23,69.143,0.4678,28.948,1520.9
2026-01-01 00:15:24,69.751,0.4662,28.868,1499.4
2026-01-01 00:15:25,72.823,0.5449,30.898,1480.4
2026-01-01 00:15:26,69.745,0.54,30.957,1473.0
2026-01-01 00:15:27,70.621,0.5138,30.258,1495.4
2026-01-01 00:15:28,69.652,0.4325,31.197,1484.9
2026-01-01 00:15:29,70.114,0.4844,30.845,1504.1
2026-01-01 00:15:30,70.009,0.4627,30.547,1472.0
2026-01-01 00:15:31,70.672,0.5435,29.271,1516.3
2026-01-01 00:15:32,71.748,0.5589,31.385,1502.3
2026-01-01 00:15:33,72.471,0.5528,30.429,1503.8
2026-01-01 00:15:34,70.464,0.4622,29.691,1528.8
2026-01-01 00:15:35,70.884,0.363,29.465,1491.2
2026-01-01 00:15:36,68.274,0.4117,30.205,1485.5
2026-01-01 00:15:37,69.868,0.5711,28.663,1489.0
2026-01-01 00:15:38,71.41,0.4799,30.56,1496.1
2026-01-01 00:15:39,71.299,0.4625,29.237,1498.2
2026-01-01 00:15:40,70.317,0.5821,30.296,1483.4
2026-01-01 00:15:41,71.33,0.5633,29.583,1459.5
2026-01-01 00:15:42,70.736,0.5012,29.788,1488.8
2026-01-01 00:15:43,71.8,0.4853,29.394,1507.2
2026-01-01 00:15:44,70.434,0.4934,29.871,1502.7
2026-01-01 00:15:45,69.466,0.5114,31.512,1524.0
2026-01-01 00:15:46,70.504,0.58,31.108,1539.1
2026-01-01 00:15:47,65.604,0.5211,30.284,1515.2
2026-01-01 00:15:48,70.574,0.5363,29.98,1527.7
2026-01-01 00:15:49,64.527,0.5585,30.675,1515.3
2026-01-01 00:15:50,67.415,0.4415,30.904,1534.2
2026-01-01 00:15:51,70.678,0.5377,29.336,1537.0
2026-01-01 00:15:52,70.716,0.4853,29.938,1519.0
2026-01-01 00:15:53,68.256,0.3742,28.542,1514.1
2026-01-01 00:15:54,68.932,0.3936,30.898,1495.9
2026-01-01 00:15:55,72.056,0.4491,31.652,1499.2
2026-01-01 00:15:56,69.274,0.5266,30.064,1493.2
2026-01-01 00:15:57,73.364,0.5057,28.3,1512.4
2026-01-01 00:15:58,69.997,0.5092,30.487,1485.6
2026-01-01 00:15:59,70.612,0.5975,29.277,1496.2
2026-01-01 00:16:00,72.425,0.4365,29.469,1452.9
2026-01-01 00:16:01,70.197,0.4986,30.501,1534.5
2026-01-01 00:16:02,68.496,0.5152,30.204,1495.6
2026-01-01 00:16:03,69.835,0.4632,29.61,1509.1
2026-01-01 00:16:04,69.947,0.5014,29.48,1529.2
2026-01-01 00:16:05,67.953,0.42,30.101,1506.0
2026-01-01 00:16:06,69.616,0.5705,29.672,1528.9
2026-01-01 00:16:07,68.887,0.4659,29.113,1475.2
2026-01-01 00:16:08,71.387,0.6016,29.734,1547.9
2026-01-01 00:16:09,70.052,0.4984,30.272,1521.7
2026-01-01 00:16:10,69.576,0.5514,29.858,1504.2
2026-01-01 00:16:11,69.841,0.4973,28.869,1528.5
2026-01-01 00:16:12,70.335,0.4985,30.791,1476.6
2026-01-01 00:16:13,70.925,0.4708,27.809,1494.2
2026-01-01 00:16:14,68.5,0.506,29.643,1528.9
2026-01-01 00:16:15,68.438,0.5159,29.504,1462.7
2026-01-01 00:16:16,71.657,0.4608,30.119,1511.2
2026-01-01 00:16:17,69.381,0.4937,30.449,1510.6
2026-01-01 00:16:18,67.875,0.4695,30.901,1539.4
2026-01-01 00:16:19,70.666,0.615,29.43,1468.3
2026-01-01 00:16:20,70.695,0.4955,30.469,1532.2
2026-01-01 00:16:21,67.704,0.5773,30.157,1488.8
2026-01-01 00:16:22,70.344,0.4902,28.631,1491.1
2026-01-01 00:16:23,71.103,0.513,31.52,1475.6
2026-01-01 00:16:24,70.562,0.4339,28.849,1478.2
2026-01-01 00:16:25,70.948,0.4776,30.336,1508.1
2026-01-01 00:16:26,67.894,0.5105,30.312,1477.8
2026-01-01 00:16:27,70.497,0.5793,30.221,1514.8
2026-01-01 00:16:28,69.546,0.5111,29.604,1486.7
2026-01-01 00:16:29,69.276,0.5692,30.662,1475.7
2026-01-01 00:16:30,71.306,0.532,28.752,1489.4
2026-01-01 00:16:31,72.219,0.5814,29.947,1506.7
2026-01-01 00:16:32,72.692,0.497,29.549,1494.5
2026-01-01 00:16:33,71.972,0.6195,29.458,1500.7
2026-01-01 00:16:34,69.835,0.4757,30.343,1513.9
2026-01-01 00:16:35,70.529,0.4617,30.862,1521.6
2026-01-01 00:16:36,71.15,0.4395,29.725,1493.8
2026-01-01 00:16:37,70.182,0.6166,30.625,1479.1
2026-01-01 00:16:38,70.196,0.541,30.04,1501.5
2026-01-01 00:16:39,71.236,0.4833,29.286,1509.4
2026-01-01 00:16:40,69.911,0.5625,29.794,1470.8
2026-01-01 00:16:41,68.906,0.5344,29.76,1482.2
2026-01-01 00:16:42,69.378,0.5983,29.443,1485.6
2026-01-01 00:16:43,70.951,0.4226,30.343,1495.8
2026-01-01 00:16:44,70.004,0.4867,30.188,1484.8
2026-01-01 00:16:45,70.51,0.4769,28.727,1514.1
2026-01-01 00:16:46,71.005,0.4013,28.679,1467.9
2026-01-01 00:16:47,69.438,0.553,30.34,1468.4
2026-01-01 00:16:48,71.134,0.4865,29.348,1493.3
2026-01-01 00:16:49,70.568,0.537,30.242,1496.5
2026-01-01 00:16:50,68.148,0.618,30.625,1470.9
2026-01-01 00:16:51,72.163,0.4823,28.983,1487.9
2026-01-01 00:16:52,69.249,0.4789,28.871,1492.0
2026-01-01 00:16:53,67.517,0.5059,31.34,1492.1
2026-01-01 00:16:54,68.432,0.5494,30.281,1503.0
2026-01-01 00:16:55,68.468,0.4717,29.665,1486.8
2026-01-01 00:16:56,70.078,0.4685,29.253,1529.6
2026-01-01 00:16:57,69.589,0.5529,29.592,1509.8
2026-01-01 00:16:58,94.999,1.6561,19.327,1483.9
2026-01-01 00:16:59,70.93,0.3978,30.707,1501.9
2026-01-01 00:17:00,70.51,0.4387,29.379,1502.5
2026-01-01 00:17:01,70.474,0.5751,30.875,1524.3
2026-01-01 00:17:02,70.615,0.5201,29.679,1488.0
2026-01-01 00:17:03,70.924,0.4619,29.165,1515.3
2026-01-01 00:17:04,66.838,0.4915,29.659,1500.8
2026-01-01 00:17:05,69.453,0.5007,27.901,1529.8
2026-01-01 00:17:06,66.73,0.5368,29.903,1525.8
2026-01-01 00:17:07,70.054,0.4321,29.864,1503.9
2026-01-01 00:17:08,69.993,0.458,30.66,1494.8
2026-01-01 00:17:09,71.568,0.5136,28.491,1510.1
2026-01-01 00:17:10,71.781,0.495,30.929,1496.4
2026-01-01 00:17:11,70.304,0.5286,30.656,1533.6
2026-01-01 00:17:12,69.249,0.4385,31.002,1501.6
2026-01-01 00:17:13,70.728,0.5179,29.958,1491.9
2026-01-01 00:17:14,69.208,0.5546,30.811,1490.8
2026-01-01 00:17:15,69.998,0.5243,28.823,1475.7
2026-01-01 00:17:16,71.479,0.507,30.57,1511.1
2026-01-01 00:17:17,69.163,0.4952,29.383,1483.6
2026-01-01 00:17:18,71.209,0.4583,28.679,1522.0
2026-01-01 00:17:19,71.016,0.4964,29.101,1474.1
2026-01-01 00:17:20,68.568,0.563,30.004,1502.5
2026-01-01 00:17:21,71.461,0.494,29.341,1523.0
2026-01-01 00:17:22,71.048,0.4555,30.301,1457.0
2026-01-01 00:17:23,70.153,0.4754,28.553,1540.4
2026-01-01 00:17:24,68.857,0.51,28.298,1491.5
2026-01-01 00:17:25,68.711,0.4813,31.098,1502.8
2026-01-01 00:17:26,69.194,0.5243,30.723,1511.4
2026-01-01 00:17:27,70.814,0.5261,29.161,1514.5
2026-01-01 00:17:28,68.567,0.5444,29.998,1505.5
2026-01-01 00:17:29,70.656,0.5712,30.816,1519.9
2026-01-01 00:17:30,68.137,0.5498,30.335,1510.4
2026-01-01 00:17:31,69.694,0.4533,30.119,1535.2
2026-01-01 00:17:32,70.164,0.4548,30.876,1510.4
2026-01-01 00:17:33,73.668,0.4962,29.415,1539.3
2026-01-01 00:17:34,67.934,0.4774,30.025,1518.0
2026-01-01 00:17:35,72.208,0.4431,29.986,1463.9
2026-01-01 00:17:36,70.225,0.4779,29.782,1552.2
2026-01-01 00:17:37,70.617,0.4763,29.688,1488.5
2026-01-01 00:17:38,70.178,0.4664,30.058,1529.9
2026-01-01 00:17:39,70.667,0.4842,30.028,1500.5
2026-01-01 00:17:40,69.769,0.5589,29.161,1521.2
2026-01-01 00:17:41,72.181,0.51,30.641,1486.2
2026-01-01 00:17:42,69.315,0.6236,29.219,1512.5
2026-01-01 00:17:43,71.698,0.5085,29.825,1494.9
2026-01-01 00:17:44,69.033,0.4855,29.764,1531.6
2026-01-01 00:17:45,69.91,0.5002,30.286,1508.8
2026-01-01 00:17:46,68.392,0.5128,28.305,1518.7
2026-01-01 00:17:47,70.683,0.5218,30.713,1456.7
2026-01-01 00:17:48,72.168,0.6038,29.458,1498.3
2026-01-01 00:17:49,69.884,0.4577,30.976,1508.2
2026-01-01 00:17:50,69.705,0.543,29.617,1504.5
2026-01-01 00:17:51,68.328,0.5104,29.961,1519.2
2026-01-01 00:17:52,69.656,0.4214,31.531,1492.7
2026-01-01 00:17:53,67.611,0.5385,29.778,1501.0
2026-01-01 00:17:54,68.631,0.5634,30.991,1523.6
2026-01-01 00:17:55,70.34,0.4571,30.031,1454.4
2026-01-01 00:17:56,71.979,0.4996,30.332,1511.8
2026-01-01 00:17:57,74.214,0.4137,30.056,1493.3
2026-01-01 00:17:58,69.12,0.4371,30.678,1481.8
2026-01-01 00:17:59,72.153,0.5524,29.452,1506.7
2026-01-01 00:18:00,70.366,0.4767,29.213,1524.5
2026-01-01 00:18:01,69.773,0.4446,29.489,1520.8
2026-01-01 00:18:02,70.649,0.5115,30.08,1497.3
2026-01-01 00:18:03,70.093,0.4739,29.823,1517.5
2026-01-01 00:18:04,70.166,0.4765,30.568,1517.4
2026-01-01 00:18:05,69.388,0.537,31.044,1498.3
2026-01-01 00:18:06,67.903,0.4419,29.219,1486.1
2026-01-01 00:18:07,67.685,0.4547,29.413,1487.3
2026-01-01 00:18:08,70.98,0.5077,28.851,1516.8
2026-01-01 00:18:09,69.585,0.5485,31.624,1499.2
2026-01-01 00:18:10,69.106,0.5619,30.244,1479.1
2026-01-01 00:18:11,70.013,0.4667,30.384,1466.3
2026-01-01 00:18:12,71.192,0.5469,28.928,1516.6
2026-01-01 00:18:13,70.271,0.4608,29.999,1489.1
2026-01-01 00:18:14,69.016,0.5913,30.407,1506.6
2026-01-01 00:18:15,71.839,0.4433,29.798,1524.8
2026-01-01 00:18:16,72.369,0.5664,30.861,1473.8
2026-01-01 00:18:17,70.742,0.4672,31.849,1499.1
2026-01-01 00:18:18,71.46,0.6007,29.242,1496.6
2026-01-01 00:18:19,71.863,0.5296,29.182,1507.6
2026-01-01 00:18:20,71.695,0.4492,29.298,1524.8
2026-01-01 00:18:21,70.921,0.4739,31.285,1473.4
2026-01-01 00:18:22,70.898,0.5391,30.834,1511.4
2026-01-01 00:18:23,70.779,0.5526,29.892,1520.6
2026-01-01 00:18:24,68.354,0.4965,30.029,1496.3
2026-01-01 00:18:25,71.051,0.5022,29.347,1497.3
2026-01-01 00:18:26,67.966,0.5379,30.712,1508.4
2026-01-01 00:18:27,68.808,0.5066,29.696,1506.9
2026-01-01 00:18:28,71.955,0.4353,29.792,1511.6
2026-01-01 00:18:29,71.26,0.4594,30.487,1511.2
2026-01-01 00:18:30,72.231,0.5118,29.85,1480.4
2026-01-01 00:18:31,69.592,0.5608,29.812,1519.8
2026-01-01 00:18:32,68.272,0.5808,30.008,1523.3
2026-01-01 00:18:33,69.639,0.539,30.636,1503.7
2026-01-01 00:18:34,70.153,0.5144,31.317,1470.1
2026-01-01 00:18:35,70.118,0.5374,30.468,1497.7
2026-01-01 00:18:36,71.701,0.4667,30.643,1503.9
2026-01-01 00:18:37,69.458,0.4923,29.84,1477.1
2026-01-01 00:18:38,70.528,0.4588,29.434,1492.8
2026-01-01 00:18:39,68.517,0.4376,30.523,1471.8
2026-01-01 00:18:40,70.675,0.5167,30.137,1512.1
2026-01-01 00:18:41,70.005,0.5093,28.862,1503.3
2026-01-01 00:18:42,68.875,0.5344,29.738,1467.1
2026-01-01 00:18:43,69.646,0.5273,29.934,1507.0
2026-01-01 00:18:44,69.724,0.5121,29.592,1498.9
2026-01-01 00:18:45,69.595,0.5278,31.185,1510.3
2026-01-01 00:18:46,72.657,0.4979,30.384,1492.2
2026-01-01 00:18:47,69.852,0.5206,31.099,1484.0
2026-01-01 00:18:48,69.634,0.4637,30.211,1484.6
2026-01-01 00:18:49,66.854,0.5185,30.065,1489.2
2026-01-01 00:18:50,68.659,0.5334,29.251,1500.4
2026-01-01 00:18:51,69.605,0.4665,30.01,1503.0
2026-01-01 00:18:52,68.971,0.5026,30.01,1496.2
2026-01-01 00:18:53,72.073,0.4688,28.906,1491.5
2026-01-01 00:18:54,69.753,0.4737,29.568,1493.0
2026-01-01 00:18:55,71.933,0.4438,29.741,1550.2
2026-01-01 00:18:56,70.093,0.5633,30.331,1484.6
2026-01-01 00:18:57,70.056,0.5533,30.369,1488.8
2026-01-01 00:18:58,69.867,0.5269,29.535,1565.9
2026-01-01 00:18:59,70.006,0.5986,30.375,1508.4
2026-01-01 00:19:00,72.578,0.4905,29.854,1472.4
2026-01-01 00:19:01,66.521,0.6516,27.704,1516.9
2026-01-01 00:19:02,66.998,0.4886,29.612,1481.8
2026-01-01 00:19:03,69.185,0.5128,30.863,1518.2
2026-01-01 00:19:04,70.022,0.4801,28.655,1495.8
2026-01-01 00:19:05,71.035,0.5186,30.09,1491.2
2026-01-01 00:19:06,70.71,0.5418,31.268,1532.2
2026-01-01 00:19:07,69.424,0.4943,29.392,1511.3
2026-01-01 00:19:08,71.529,0.5888,30.002,1519.5
2026-01-01 00:19:09,71.545,0.512,28.957,1508.7
2026-01-01 00:19:10,70.276,0.5135,31.302,1491.1
2026-01-01 00:19:11,71.444,0.4546,29.933,1512.2
2026-01-01 00:19:12,70.409,0.5209,30.037,1524.2
2026-01-01 00:19:13,69.158,0.4933,31.083,1502.7
2026-01-01 00:19:14,71.047,0.4696,30.529,1536.0
2026-01-01 00:19:15,70.166,0.4612,29.299,1517.0
2026-01-01 00:19:16,70.002,0.6336,29.482,1504.2
2026-01-01 00:19:17,72.209,0.4868,30.396,1505.0
2026-01-01 00:19:18,66.324,0.4272,29.501,1502.7
2026-01-01 00:19:19,67.873,0.4651,28.306,1475.0
2026-01-01 00:19:20,68.219,0.4974,29.957,1498.2
2026-01-01 00:19:21,69.455,0.5273,28.816,1504.4
2026-01-01 00:19:22,69.618,0.5277,31.293,1491.7
2026-01-01 00:19:23,67.739,0.5338,30.141,1506.8
2026-01-01 00:19:24,68.522,0.4678,29.276,1500.4
2026-01-01 00:19:25,68.709,0.517,29.441,1515.5
2026-01-01 00:19:26,73.686,0.4562,28.488,1513.3
2026-01-01 00:19:27,72.703,0.469,29.12,1503.3
2026-01-01 00:19:28,69.382,0.4541,30.813,1472.7
2026-01-01 00:19:29,69.455,0.4406,31.785,1535.8
2026-01-01 00:19:30,68.276,0.5532,30.581,1497.2
2026-01-01 00:19:31,67.138,0.5344,29.926,1498.4
2026-01-01 00:19:32,69.825,0.5488,29.654,1493.1
2026-01-01 00:19:33,83.619,1.6862,18.594,1490.2
2026-01-01 00:19:34,69.873,0.5388,31.648,1530.9
2026-01-01 00:19:35,67.6,0.4119,29.849,1527.7
2026-01-01 00:19:36,68.857,0.5432,31.693,1508.9
2026-01-01 00:19:37,70.223,0.5089,31.115,1497.8
2026-01-01 00:19:38,70.549,0.5314,28.607,1512.4
2026-01-01 00:19:39,70.626,0.519,29.467,1501.5
2026-01-01 00:19:40,68.019,0.4506,29.465,1496.2
2026-01-01 00:19:41,71.282,0.4251,29.936,1506.8
2026-01-01 00:19:42,68.8,0.4644,29.952,1491.2
2026-01-01 00:19:43,70.949,0.5282,32.397,1505.0
2026-01-01 00:19:44,69.984,0.5345,29.138,1504.1
2026-01-01 00:19:45,67.935,0.4316,30.183,1512.1
2026-01-01 00:19:46,69.526,0.4509,30.493,1487.6
2026-01-01 00:19:47,70.548,0.4638,29.999,1514.2
2026-01-01 00:19:48,70.919,0.4821,30.088,1481.9
2026-01-01 00:19:49,69.789,0.4319,29.164,1488.5
2026-01-01 00:19:50,72.298,0.4289,30.085,1489.4
2026-01-01 00:19:51,71.511,0.4589,30.409,1478.6
2026-01-01 00:19:52,69.615,0.5043,30.262,1520.3
2026-01-01 00:19:53,71.125,0.441,30.456,1480.6
2026-01-01 00:19:54,72.901,0.4942,31.13,1486.0
2026-01-01 00:19:55,72.941,0.5529,30.75,1525.1
2026-01-01 00:19:56,68.158,0.4349,30.057,1488.6
2026-01-01 00:19:57,68.61,0.4897,29.063,1496.2
2026-01-01 00:19:58,72.227,0.5512,29.52,1479.8
2026-01-01 00:19:59,68.413,0.4791,29.824,1516.7
2026-01-01 00:20:00,68.016,0.4713,30.202,1516.9
2026-01-01 00:20:01,69.271,0.5582,29.617,1514.8
2026-01-01 00:20:02,70.63,0.4847,29.251,1510.8
2026-01-01 00:20:03,69.846,0.5552,29.049,1501.5
2026-01-01 00:20:04,69.024,0.5214,28.679,1489.5
2026-01-01 00:20:05,68.989,0.4829,29.812,1483.7
2026-01-01 00:20:06,68.931,0.524,28.824,1525.8
2026-01-01 00:20:07,68.681,0.516,29.2,1515.3
2026-01-01 00:20:08,73.422,0.551,29.685,1486.1
2026-01-01 00:20:09,70.446,0.4726,28.931,1500.8
2026-01-01 00:20:10,71.33,0.5021,30.304,1494.0
2026-01-01 00:20:11,69.266,0.4969,30.592,1477.4
2026-01-01 00:20:12,69.721,0.5352,29.56,1503.6
2026-01-01 00:20:13,84.161,1.4011,19.533,1491.7
2026-01-01 00:20:14,66.022,0.5508,30.43,1480.9
2026-01-01 00:20:15,67.933,0.5233,29.429,1470.4
2026-01-01 00:20:16,67.284,0.4342,29.374,1468.7
2026-01-01 00:20:17,66.625,0.5604,30.957,1492.6
2026-01-01 00:20:18,68.207,0.6117,30.707,1498.3
2026-01-01 00:20:19,71.987,0.5501,30.481,1482.5
2026-01-01 00:20:20,69.933,0.5713,30.741,1513.0
2026-01-01 00:20:21,71.936,0.5043,28.418,1498.7
2026-01-01 00:20:22,70.616,0.4169,31.083,1511.5
2026-01-01 00:20:23,71.174,0.4078,30.314,1496.3
2026-01-01 00:20:24,68.649,0.5128,30.809,1484.3
2026-01-01 00:20:25,70.786,0.4704,30.31,1502.3
2026-01-01 00:20:26,94.179,1.0486,21.968,1474.7
2026-01-01 00:20:27,69.135,0.4969,29.78,1510.8
2026-01-01 00:20:28,70.839,0.5308,30.294,1481.3
2026-01-01 00:20:29,70.849,0.4274,29.751,1518.4
2026-01-01 00:20:30,69.176,0.4776,30.694,1493.2
2026-01-01 00:20:31,68.316,0.5755,28.731,1521.3
2026-01-01 00:20:32,68.224,0.4462,29.567,1477.5
2026-01-01 00:20:33,70.13,0.5435,31.636,1486.4
2026-01-01 00:20:34,70.491,0.4758,29.499,1507.6
2026-01-01 00:20:35,68.811,0.5273,29.809,1523.4
2026-01-01 00:20:36,70.04,0.5549,29.294,1533.3
2026-01-01 00:20:37,70.856,0.5371,30.269,1500.8
2026-01-01 00:20:38,70.927,0.5455,29.411,1536.8
2026-01-01 00:20:39,72.328,0.4424,29.852,1494.2
2026-01-01 00:20:40,71.915,0.5557,30.679,1522.0
2026-01-01 00:20:41,68.498,0.4574,29.441,1481.2
2026-01-01 00:20:42,72.525,0.513,30.631,1508.4
2026-01-01 00:20:43,69.204,0.5129,30.658,1453.2
2026-01-01 00:20:44,71.567,0.5243,30.844,1477.6
2026-01-01 00:20:45,70.102,0.5168,30.112,1509.3
2026-01-01 00:20:46,69.382,0.4578,32.593,1473.8
2026-01-01 00:20:47,67.288,0.4325,30.844,1508.5
2026-01-01 00:20:48,69.743,0.5436,30.26,1518.1
2026-01-01 00:20:49,67.661,0.5093,29.299,1490.0
2026-01-01 00:20:50,71.451,0.5575,29.922,1480.6
2026-01-01 00:20:51,72.275,0.4978,31.141,1490.5
2026-01-01 00:20:52,68.805,0.4297,31.368,1480.7
2026-01-01 00:20:53,70.453,0.5483,31.183,1498.0
2026-01-01 00:20:54,68.912,0.4815,30.628,1502.0
2026-01-01 00:20:55,69.057,0.5171,28.995,1493.9
2026-01-01 00:20:56,71.162,0.4676,30.39,1533.5
2026-01-01 00:20:57,69.942,0.5822,29.007,1485.6
2026-01-01 00:20:58,72.609,0.4562,28.81,1527.8
2026-01-01 00:20:59,69.277,0.4831,30.191,1479.2
2026-01-01 00:21:00,71.499,0.5054,30.419,1501.5
2026-01-01 00:21:01,70.146,0.4454,30.723,1523.7
2026-01-01 00:21:02,71.194,0.5165,30.398,1522.6
2026-01-01 00:21:03,69.329,0.5806,30.425,1491.6
2026-01-01 00:21:04,69.926,0.4755,29.212,1511.1
2026-01-01 00:21:05,69.827,0.5198,29.916,1508.4
2026-01-01 00:21:06,68.746,0.3625,28.794,1489.2
2026-01-01 00:21:07,90.697,1.6607,20.785,1512.3
2026-01-01 00:21:08,70.975,0.4843,30.593,1537.2
2026-01-01 00:21:09,70.89,0.4591,29.398,1509.4
2026-01-01 00:21:10,72.305,0.5541,30.698,1511.3
2026-01-01 00:21:11,72.174,0.4837,30.887,1513.4
2026-01-01 00:21:12,69.438,0.4911,29.505,1470.8
2026-01-01 00:21:13,70.56,0.4811,30.472,1509.2
2026-01-01 00:21:14,69.065,0.4042,29.471,1479.7
2026-01-01 00:21:15,70.035,0.4434,28.523,1488.2
2026-01-01 00:21:16,69.1,0.5481,30.099,1543.2
2026-01-01 00:21:17,72.43,0.3945,29.623,1494.9
2026-01-01 00:21:18,70.546,0.4617,29.648,1485.2
2026-01-01 00:21:19,69.673,0.48,31.58,1523.1
2026-01-01 00:21:20,71.79,0.5872,28.779,1481.0
2026-01-01 00:21:21,66.744,0.5384,30.306,1491.1
2026-01-01 00:21:22,66.979,0.4721,29.204,1525.0
2026-01-01 00:21:23,71.194,0.5652,30.727,1500.9
2026-01-01 00:21:24,70.091,0.463,30.239,1468.8
2026-01-01 00:21:25,70.376,0.5505,30.303,1510.9
2026-01-01 00:21:26,68.01,0.4321,29.244,1492.1
2026-01-01 00:21:27,69.965,0.5537,29.388,1530.8
2026-01-01 00:21:28,73.005,0.4797,30.742,1487.9
2026-01-01 00:21:29,71.236,0.4486,31.417,1521.0
2026-01-01 00:21:30,70.255,0.4891,30.384,1535.5
2026-01-01 00:21:31,69.341,0.5139,29.282,1483.0
2026-01-01 00:21:32,69.408,0.4753,30.271,1496.1
2026-01-01 00:21:33,66.806,0.5277,31.942,1507.8
2026-01-01 00:21:34,70.386,0.4709,30.082,1482.9
2026-01-01 00:21:35,71.268,0.531,31.169,1505.4
2026-01-01 00:21:36,67.637,0.5221,29.408,1495.5
2026-01-01 00:21:37,69.008,0.497,29.966,1495.1
2026-01-01 00:21:38,68.264,0.4779,30.496,1501.0
2026-01-01 00:21:39,68.552,0.5076,30.318,1501.4
2026-01-01 00:21:40,70.08,0.5275,29.387,1503.3
2026-01-01 00:21:41,66.873,0.6031,29.352,1488.0
2026-01-01 00:21:42,70.921,0.547,30.791,1488.9
2026-01-01 00:21:43,71.131,0.5488,30.953,1497.6
2026-01-01 00:21:44,69.623,0.6544,31.21,1499.1
2026-01-01 00:21:45,66.279,0.5258,31.443,1491.2
2026-01-01 00:21:46,68.505,0.5242,30.108,1506.5
2026-01-01 00:21:47,71.849,0.5352,29.751,1463.7
2026-01-01 00:21:48,65.833,0.4496,31.081,1485.4
2026-01-01 00:21:49,69.479,0.4778,30.57,1494.4
2026-01-01 00:21:50,68.23,0.4747,29.214,1482.9
2026-01-01 00:21:51,71.207,0.5324,29.173,1532.6
2026-01-01 00:21:52,68.987,0.4913,30.394,1500.4
2026-01-01 00:21:53,70.606,0.5069,29.858,1503.5
2026-01-01 00:21:54,70.848,0.5544,29.979,1490.3
2026-01-01 00:21:55,72.754,0.5432,30.858,1499.7
2026-01-01 00:21:56,69.696,0.4919,30.607,1475.7
2026-01-01 00:21:57,70.564,0.4665,31.064,1496.6
2026-01-01 00:21:58,67.772,0.5568,28.455,1481.3
2026-01-01 00:21:59,71.786,0.5387,30.203,1494.5
2026-01-01 00:22:00,68.859,0.4197,30.556,1448.8
2026-01-01 00:22:01,69.159,0.4843,28.779,1477.4
2026-01-01 00:22:02,69.967,0.5083,29.476,1529.3
2026-01-01 00:22:03,67.656,0.5389,29.328,1516.6
2026-01-01 00:22:04,70.343,0.5455,30.017,1526.4
2026-01-01 00:22:05,71.451,0.5142,31.302,1527.8
2026-01-01 00:22:06,70.439,0.5293,31.618,1513.5
2026-01-01 00:22:07,67.617,0.5032,29.349,1490.9
2026-01-01 00:22:08,69.814,0.4663,30.421,1479.3
2026-01-01 00:22:09,71.113,0.4869,30.447,1522.9
2026-01-01 00:22:10,67.183,0.5009,30.31,1501.3
2026-01-01 00:22:11,68.388,0.4983,30.319,1549.9
2026-01-01 00:22:12,98.923,1.4009,21.334,1492.7
2026-01-01 00:22:13,70.405,0.4801,31.35,1539.5
2026-01-01 00:22:14,70.618,0.5028,30.882,1496.9
2026-01-01 00:22:15,72.789,0.4859,29.152,1526.7
2026-01-01 00:22:16,70.703,0.4877,30.637,1533.9
2026-01-01 00:22:17,70.987,0.5244,30.714,1479.5
2026-01-01 00:22:18,74.066,0.4461,30.252,1490.3
2026-01-01 00:22:19,69.679,0.4186,30.905,1479.3
2026-01-01 00:22:20,68.803,0.4826,30.15,1475.4
2026-01-01 00:22:21,70.642,0.5382,30.16,1513.3
2026-01-01 00:22:22,70.658,0.5844,30.097,1496.1
2026-01-01 00:22:23,69.21,0.5391,28.385,1501.0
2026-01-01 00:22:24,68.451,0.4266,29.936,1511.1
2026-01-01 00:22:25,73.465,0.4884,29.465,1462.9
2026-01-01 00:22:26,70.49,0.5128,29.051,1525.7
2026-01-01 00:22:27,68.902,0.5089,31.147,1493.0
2026-01-01 00:22:28,71.374,0.527,30.403,1510.6
2026-01-01 00:22:29,69.836,0.4541,29.976,1512.4
2026-01-01 00:22:30,69.621,0.5032,29.548,1527.4
2026-01-01 00:22:31,70.843,0.521,30.237,1497.9
2026-01-01 00:22:32,68.062,0.5413,30.793,1457.5
2026-01-01 00:22:33,70.529,0.4597,29.338,1501.1
2026-01-01 00:22:34,72.869,0.4827,29.996,1504.0
